Gene ID	Ensembl Gene ID	Gene Symbol	
23316	ENSG00000111249	CUX2	
255480	ENSG00000255399	TBX5-AS1	
121642	ENSG00000189046	ALKBH2	
729292	-	-	
57520	ENSG00000138411	HECW2	
339781	-	KRT18P19	
729190	-	-	
2660	ENSG00000138379	MSTN	
391470	ENSG00000213107	AHCYP5	
94101	ENSG00000128699	ORMDL1	
54431	ENSG00000077232	DNAJC10	
84281	ENSG00000187699	C2orf88	
401024	ENSG00000188738	FSIP2	
728930	-	-	
84128	ENSG00000115368	WDR75	
503641	-	DPRXP1	
55415	-	-	
29769	-	SDHDP5	
129402	-	LIN28AP1	
129401	ENSG00000163002	NUP35	
23671	ENSG00000144339	TMEFF2	
165215	ENSG00000144369	FAM171B	
344328	-	ST13P2	
64172	ENSG00000128694	OSGEPL1	
151112	ENSG00000163012	ZSWIM2	
425	-	ARVD4	
653447	-	HNRNPCP2	
645314	-	DNAJC17P1	
729141	ENSG00000213115	LOC729141	
10355	-	HMGB1P4	
4664	ENSG00000138386	NAB1	
55854	ENSG00000065548	ZC3H15	
30061	ENSG00000138449	SLC40A1	
3628	ENSG00000151689	INPP1	
51454	ENSG00000144366	GULP1	
6744	ENSG00000138434	ITPRID2	
644935	-	ELF2P4	
729207	-	-	
729245	-	-	
1386	ENSG00000115966	ATF2	
23451	ENSG00000115524	SF3B1	
142679	ENSG00000162999	DUSP19	
100287191	-	HNRNPA1P47	
2498	-	FTH1P3	
729174	-	-	
5136	ENSG00000115252	PDE1A	
91752	ENSG00000170396	ZNF804A	
644877	-	CACYBPP2	
645024	-	GAPDHP59	
64002	ENSG00000227418	PCGEM1	
1385	ENSG00000118260	CREB1	
114880	ENSG00000079156	OSBPL6	
344320	ENSG00000231203	KRT8P10	
729254	ENSG00000225884	LOC729254	
150709	ENSG00000151687	ANKAR	
391467	-	IMPDH1P7	
10787	ENSG00000061676	NCKAP1	
171221	-	DNAJB1P1	
10477	ENSG00000170035	UBE2E3	
1746	ENSG00000115844	DLX2	
1745	ENSG00000144355	DLX1	
2380	-	FRA2H	
3300	ENSG00000135924	DNAJB2	
343981	ENSG00000215043	GLULP6	
339975	-	LOC339975	
644813	-	-	
391723	ENSG00000187821	HELT	
132625	ENSG00000179059	ZFP42	
728856	-	-	
50947	-	BHD	
80014	ENSG00000151718	WWC2	
728894	-	-	
56977	ENSG00000173320	STOX2	
80870	-	DKBI	
442122	-	-	
728175	ENSG00000180712	LINC02363	
201965	ENSG00000182552	RWDD4	
389247	-	LOC389247	
389246	-	VTI1BP2	
389249	-	LOC389249	
728365	ENSG00000240159	RPL6P16	
55714	ENSG00000218336	TENM3	
132386	-	LOC132386	
347706	-	MRPS36P2	
728415	-	-	
57587	ENSG00000164323	CFAP97	
285431	-	-	
55805	ENSG00000109771	LRP2BP	
728410	ENSG00000280457	DUX4L2	
643036	ENSG00000249138	SLED1	
442124	-	-	
2489	-	FSHMD1A	
653548	ENSG00000281627	DUX4L3	
728525	-	-	
55325	ENSG00000109775	UFSP2	
653544	ENSG00000281058	DUX4L6	
653543	ENSG00000281652	DUX4L7	
651430	ENSG00000279943	FLJ38576	
653545	ENSG00000280799	DUX4L5	
554045	-	-	
3323	-	HSP90AA4P	
90768	-	TENM3-AS1	
133121	ENSG00000164303	ENPP6	
644881	-	RARRES2P4	
3622	ENSG00000168556	ING2	
644835	-	-	
728191	-	-	
728284	-	-	
256309	ENSG00000168491	CCDC110	
653541	-	-	
285441	ENSG00000251165	F11-AS1	
391722	-	MYL12BP2	
285442	-	LOC285442	
56604	ENSG00000251297	TUBB7P	
728203	-	-	
448831	ENSG00000285063; ENSG00000274972; ENSG00000205097; ENSG00000285202	FRG2	
152663	ENSG00000242169	RPL7AP27	
2483	ENSG00000283630; ENSG00000283153; ENSG00000275145; ENSG00000109536	FRG1	
25854	ENSG00000109794	FAM149A	
728282	-	-	
353322	ENSG00000186352	ANKRD37	
441056	ENSG00000258834	DUX4L4	
401164	ENSG00000249378	LINC01060	
403315	ENSG00000230219	CIBAR1P2	
1635	ENSG00000129187	DCTD	
441058	-	LINC01667	
441054	ENSG00000205129	C4orf47	
83891	ENSG00000109762	SNX25	
53843	-	-	
53842	ENSG00000177300	CLDN22	
728886	-	-	
285440	ENSG00000145476	CYP4V2	
644325	ENSG00000249162	ADAM20P3	
79682	ENSG00000151725	CENPU	
644282	-	-	
152641	ENSG00000251359	WWC2-AS2	
644042	-	SLC25A5P6	
201973	ENSG00000164306	PRIMPOL	
728339	ENSG00000245685	FRG1-DT	
644491	-	ICE2P1	
205860	ENSG00000179046	TRIML2	
339976	ENSG00000184108	TRIML1	
728330	-	-	
60684	ENSG00000168538	TRAPPC11	
2272	ENSG00000189283	FHIT	
151877	ENSG00000272610	MAGI1-IT1	
375350	-	COPS8P2	
317753	ENSG00000240135	PSMD12P1	
151878	-	-	
201625	ENSG00000174844	DNAH12	
57408	ENSG00000144771	LRTM1	
4286	ENSG00000187098	MITF	
151645	ENSG00000241506	PSMC1P1	
115286	ENSG00000282739; ENSG00000144741	SLC25A26	
9861	ENSG00000163636	PSMD6	
56203	ENSG00000163380	LMOD3	
9223	ENSG00000282956; ENSG00000151276	MAGI1	
729789	ENSG00000229806	RPS15P5	
391540	-	-	
391541	-	-	
730046	-	-	
642487	-	LOC642487	
401072	-	-	
132205	-	-	
56999	ENSG00000163638	ADAMTS9	
100287879	ENSG00000189196	LINC00994	
23150	ENSG00000114541	FRMD4B	
285300	-	-	
80145	ENSG00000163634	THOC7	
26059	ENSG00000187672	ERC2	
131691	-	-	
339902	-	LOC339902	
406215	-	KTCN3	
654382	ENSG00000229863	RPL19P2	
285286	ENSG00000241163	LINC00877	
132203	ENSG00000188817	SNTN	
285401	ENSG00000244342	LINC00698	
200844	ENSG00000163689	CFAP20DC	
5488	-	PPIAP16	
246734	-	-	
730057	-	-	
407738	ENSG00000183662	TAFA1	
57415	ENSG00000114405	C3orf14	
151647	ENSG00000163377	TAFA4	
201617	ENSG00000243083	LINC00870	
285203	ENSG00000163378	EOGT	
132204	ENSG00000163630	SYNPR	
285331	ENSG00000180376	CCDC66	
11170	ENSG00000168309	FAM107A	
389127	ENSG00000226082	RPS10P10	
84541	ENSG00000163376	KBTBD8	
51146	ENSG00000118017	A4GNT	
10550	ENSG00000144746	ARL6IP5	
23429	ENSG00000281766; ENSG00000163602	RYBP	
23024	ENSG00000121440	PDZRN3	
27086	ENSG00000114861	FOXP1	
201627	ENSG00000174839	DENND6A	
201626	ENSG00000174840	PDE12	
646845	-	-	
654340	ENSG00000271034	RNPC3P1	
166336	ENSG00000163637	PRICKLE2	
29122	ENSG00000283706	PRSS50	
776	ENSG00000157388	CACNA1D	
8897	ENSG00000100330	MTMR3	
89781	ENSG00000100099	HPS4	
51537	ENSG00000242114	MTFP1	
51386	ENSG00000100129	EIF3L	
10933	ENSG00000185787	MORF4L1	
730073	-	-	
9915	ENSG00000172379	ARNT2	
1464	ENSG00000173546	CSPG4	
9399	ENSG00000067221	STOML1	
10002	ENSG00000278570	NR2E3	
391532	-	PPIAP47	
554175	-	DNM1P33	
5923	ENSG00000058335	RASGRF1	
1198	ENSG00000179335	CLK3	
53339	ENSG00000064726	BTBD1	
654383	ENSG00000241890	RPL13P4	
10518	ENSG00000136425	CIB2	
1136	ENSG00000080644	CHRNA3	
57611	ENSG00000167178	ISLR2	
54913	ENSG00000178718	RPP25	
253044	ENSG00000259666	LINGO1-AS1	
6457	ENSG00000140600	SH3GL3	
647520	-	-	
5428	ENSG00000140521	POLG	
10363	ENSG00000140382	HMG20A	
729740	-	-	
11173	ENSG00000136378	ADAMTS7	
79834	ENSG00000173517	PEAK1	
390610	-	KRT8P23	
8126	-	MRST	
653643	ENSG00000140478	GOLGA6D	
400403	-	DNM1P9	
400406	ENSG00000261143	ADAMTS7P3	
53346	ENSG00000136404	TM6SF1	
26589	ENSG00000259494	MRPL46	
54469	ENSG00000086666	ZFAND6	
730054	-	-	
729965	-	-	
55889	ENSG00000215186	GOLGA6B	
646670	-	-	
730058	ENSG00000261820	DNM1P49	
50971	-	ENFL2	
60490	ENSG00000138621	PPCDC	
25820	ENSG00000166233	ARIH1	
84894	ENSG00000169783	LINGO1	
123346	ENSG00000175202	HIGD2B	
80072	ENSG00000260339	HEXA-AS1	
441728	-	LOC441728	
10021	ENSG00000138622	HCN4	
145678	-	-	
79748	ENSG00000140506	LMAN1L	
23102	ENSG00000167202	TBC1D2B	
10620	ENSG00000179361	ARID3B	
440292	-	COMMD4P1	
646665	ENSG00000260144	LOC646665	
646853	-	LOC646853	
283731	ENSG00000248540	LOC283731	
440288	ENSG00000247240	UBL7-AS1	
25989	ENSG00000140474	ULK3	
80125	ENSG00000140481	CCDC33	
1143	ENSG00000117971	CHRNB4	
161514	ENSG00000167139	TBC1D21	
338949	ENSG00000187806	TMEM202	
49855	ENSG00000140386	SCAPER	
91450	-	LOC91450	
730036	-	-	
729809	-	DNM1P34	
342096	ENSG00000159289	GOLGA6A	
9640	ENSG00000166716	ZNF592	
400389	-	RPL12P35	
80153	ENSG00000179151	EDC3	
100128285	-	DNM1P35	
64220	ENSG00000137868	STRA6	
646791	ENSG00000259790	ANP32BP1	
729686	-	NPM1P42	
10073	ENSG00000169371	SNUPN	
54939	ENSG00000140365	COMMD4	
170691	ENSG00000140470	ADAMTS17	
594855	ENSG00000213578	CPLX3	
83440	ENSG00000159322	ADPGK	
653641	ENSG00000167195	GOLGA6C	
10588	ENSG00000136371	MTHFS	
729739	ENSG00000260266	PPIAP46	
23423	ENSG00000166557	TMED3	
9051	ENSG00000140368	PSTPIP1	
342125	ENSG00000188869	TMC3	
645752	-	LOC645752	
646748	-	-	
92912	ENSG00000140367	UBE2Q2	
60677	ENSG00000140488	CELF6	
388135	ENSG00000205363	INSYN1	
117084	-	CANDF1	
84279	ENSG00000135617	PRADC1	
7447	ENSG00000163032	VSNL1	
23498	ENSG00000162882	HAAO	
10736	ENSG00000170577	SIX2	
5312	-	PKD3	
1373	ENSG00000021826	CPS1	
8853	ENSG00000151693	ASAP2	
647317	-	GYG1P2	
642345	ENSG00000228824	MIR4500HG	
11166	ENSG00000125285	SOX21	
441662	-	TET1P1	
390415	ENSG00000230584	CCT5P2	
9071	ENSG00000134873	CLDN10	
347975	-	-	
79596	ENSG00000152193	OBI1	
144776	ENSG00000231674	LINC00410	
8104	-	MCOR	
390419	-	PPIAP23	
729479	-	-	
390418	ENSG00000224419	KRT18P27	
647298	-	HSPD1P8	
730252	-	-	
121727	-	PEX12P1	
64062	ENSG00000139746	RBM26	
407975	ENSG00000215417	MIR17HG	
8428	ENSG00000102572	STK24	
10150	ENSG00000139793	MBNL2	
317685	-	NYS4	
114798	ENSG00000178235	SLITRK1	
729485	-	-	
84189	ENSG00000184564	SLITRK6	
5457	ENSG00000152192	POU4F1	
26050	ENSG00000165300	SLITRK5	
387939	-	-	
647313	-	-	
7608	-	ZNF56	
126295	ENSG00000171970	ZNF57	
10383	ENSG00000188229	TUBB4B	
116444	ENSG00000116032	GRIN3B	
26780	ENSG00000207166	SNORA68	
374882	ENSG00000105518	TMEM205	
56242	ENSG00000256771	ZNF253	
26656	-	OR7D1P	
9534	ENSG00000213096	ZNF254	
84245	ENSG00000037757	MRI1	
4670	ENSG00000099783	HNRNPM	
80164	ENSG00000183248	PRR36	
257062	ENSG00000174898	CATSPERD	
23526	ENSG00000180448	ARHGAP45	
54858	ENSG00000130517	PGPEP1	
148252	ENSG00000176490	DIRAS1	
55643	ENSG00000133243	BTBD2	
653656	ENSG00000205718	MBD3L4	
729654	ENSG00000267056	LOC729654	
5609	ENSG00000076984	MAP2K7	
645839	-	-	
729755	-	-	
653657	ENSG00000182315	MBD3L3	
94039	ENSG00000181896	ZNF101	
22859	ENSG00000072071	ADGRL1	
2788	ENSG00000176533	GNG7	
7594	ENSG00000279566; ENSG00000198521	ZNF43	
113179	ENSG00000213638	ADAT3	
163227	ENSG00000274746; ENSG00000197020	ZNF100	
51710	ENSG00000197857	ZNF44	
440515	ENSG00000081665	ZNF506	
5725	ENSG00000011304	PTBP1	
5802	ENSG00000105426	PTPRS	
83878	ENSG00000130307	USHBP1	
163049	ENSG00000173875	ZNF791	
10362	ENSG00000064961	HMG20B	
650776	-	-	
388507	-	ZNF788P	
64926	ENSG00000105122	RASAL3	
729645	-	-	
729644	-	-	
81576	ENSG00000104957	CCDC130	
51293	ENSG00000167775	CD320	
729648	-	ZNF812P	
126003	ENSG00000181029	TRAPPC5	
642788	-	-	
729747	ENSG00000257446	ZNF878	
2141	-	EYCL1	
26335	-	OR7A15P	
23025	ENSG00000130477	UNC13A	
53345	ENSG00000213996	TM6SF2	
652995	ENSG00000214049	UCA1	
729745	-	-	
6455	ENSG00000141985	SH3GL1	
81090	ENSG00000267450	OR1AB1P	
58492	ENSG00000175691	ZNF77	
23373	ENSG00000105662	CRTC1	
26669	ENSG00000198367	OR7A11P	
55702	ENSG00000105248	YJU2	
81616	ENSG00000130377	ACSBG2	
408221	-	SCA26	
26810	ENSG00000209702	SNORD41	
56949	ENSG00000076924	XAB2	
126353	ENSG00000099812	MISP	
6234	ENSG00000233927	RPS28	
4066	ENSG00000104903	LYL1	
90576	ENSG00000196466	ZNF799	
645191	ENSG00000220008	LINGO3	
90379	ENSG00000132017	DCAF15	
58509	ENSG00000105298	CACTIN	
126321	ENSG00000161091	MFSD12	
255057	ENSG00000099625	CBARP	
55009	ENSG00000228300	FAM174C	
284454	-	LOC284454	
10147	ENSG00000064607	SUGP2	
6929	ENSG00000071564	TCF3	
80726	ENSG00000130518	IQCN	
91300	ENSG00000198858	R3HDM4	
90589	ENSG00000257591	ZNF625	
81926	ENSG00000129968	ABHD17A	
55111	ENSG00000104886	PLEKHJ1	
5605	ENSG00000126934	MAP2K2	
7618	-	ZNF726P1	
7675	ENSG00000197961	ZNF121	
7617	ENSG00000160229; ENSG00000275050	ZNF66	
83855	ENSG00000129911	KLF16	
199777	ENSG00000188171	ZNF626	
199692	ENSG00000198551	ZNF627	
56005	ENSG00000074842	MYDGF	
112939	ENSG00000160877	NACC1	
90649	ENSG00000256229	ZNF486	
100507588	ENSG00000260001	TGFBR3L	
125981	ENSG00000167769	ACER1	
26648	ENSG00000237521	OR7E24	
7561	ENSG00000105708	ZNF14	
50700	ENSG00000080511	RDH8	
284434	ENSG00000188039	NWD1	
84634	ENSG00000116014	KISS1R	
148113	ENSG00000160161	CILP2	
81081	-	OR7A18P	
148022	ENSG00000127666	TICAM1	
126069	ENSG00000177599	ZNF491	
57615	ENSG00000229676	ZNF492	
54850	ENSG00000127452	FBXL12	
23476	ENSG00000141867	BRD4	
57474	ENSG00000188033	ZNF490	
91039	ENSG00000142002	DPP9	
79086	ENSG00000214046	SMIM7	
23383	ENSG00000129933	MAU2	
51073	ENSG00000105364	MRPL4	
23370	ENSG00000268861; ENSG00000104880	ARHGEF18	
79816	ENSG00000104953	TLE6	
148231	ENSG00000167459	LINC00905	
51079	ENSG00000186010	NDUFA13	
26812	ENSG00000206775	SNORD37	
7089	ENSG00000065717	TLE2	
163154	ENSG00000212123	PRR22	
84449	ENSG00000160961	ZNF333	
65249	ENSG00000132003	ZSWIM4	
126364	ENSG00000175489	LRRC25	
126328	ENSG00000174886	NDUFA11	
22983	ENSG00000105613	MAST1	
113177	ENSG00000099840	IZUMO4	
91304	ENSG00000182087	TMEM259	
148254	ENSG00000186300	ZNF555	
90007	ENSG00000167470	MIDN	
115196	ENSG00000172006	ZNF554	
79852	ENSG00000105131	EPHX3	
10297	ENSG00000115266	APC2	
79575	ENSG00000127220	ABHD8	
126567	ENSG00000183186	C2CD4C	
84527	ENSG00000188321	ZNF559	
148156	ENSG00000167785	ZNF558	
79230	ENSG00000130544	ZNF557	
80032	ENSG00000172000	ZNF556	
81890	ENSG00000213339	QTRT1	
7730	ENSG00000188629	ZNF177	
4195	-	MDRV	
115950	ENSG00000161914	ZNF653	
55527	ENSG00000141965	FEM1A	
253272	-	PCGF7P	
57418	ENSG00000065268	WDR18	
57455	ENSG00000079313	REXO1	
9230	ENSG00000185236	RAB11B	
93134	ENSG00000171469	ZNF561	
54811	ENSG00000171466	ZNF562	
10781	ENSG00000174652	ZNF266	
147741	ENSG00000198028	ZNF560	
163050	ENSG00000249709	ZNF564	
390874	ENSG00000205922	ONECUT3	
147837	ENSG00000188868	ZNF563	
404037	ENSG00000187664	HAPLN4	
390877	ENSG00000214347	LOC390877	
692312	ENSG00000243207	PPAN-P2RY11	
390876	-	LOC390876	
360200	ENSG00000178297	TMPRSS9	
1994	ENSG00000066044	ELAVL1	
1995	ENSG00000196361	ELAVL3	
8175	ENSG00000104897	SF3A2	
7568	ENSG00000132010	ZNF20	
140467	ENSG00000198816	ZNF358	
6449	ENSG00000104969	SGTA	
84444	ENSG00000104885	DOT1L	
199675	ENSG00000183019	MCEMP1	
79187	ENSG00000105255	FSD1	
5032	ENSG00000244165	P2RY11	
284422	ENSG00000095932	SMIM24	
51398	ENSG00000105583	WDR83OS	
79173	ENSG00000132016	C19orf57	
284390	ENSG00000197054	ZNF763	
751609	-	-	
28974	ENSG00000104979	C19orf53	
57662	ENSG00000076826	CAMSAP3	
56926	ENSG00000125912	NCLN	
113835	ENSG00000197134	ZNF257	
284428	ENSG00000237247	MBD3L5	
53637	ENSG00000180739	S1PR5	
57153	ENSG00000129353	SLC44A2	
10523	ENSG00000085872	CHERP	
2767	ENSG00000088256	GNA11	
57139	ENSG00000205517	RGL3	
8740	ENSG00000125735	TNFSF14	
5589	ENSG00000130175	PRKCSH	
729055	-	-	
126308	ENSG00000172081	MOB3A	
54531	ENSG00000105556	MIER2	
114770	ENSG00000161031	PGLYRP2	
117579	ENSG00000171136	RLN3	
5141	ENSG00000065989	PDE4A	
79973	ENSG00000198342	ZNF442	
3056	-	HCL1	
729458	ENSG00000196589	MBD3L2B	
10224	ENSG00000180855	ZNF443	
199786	ENSG00000167483	NIBAN3	
117286	ENSG00000141977	CIB3	
3643	ENSG00000171105	INSR	
8666	ENSG00000130811	EIF3G	
8698	ENSG00000125910	S1PR4	
4145	ENSG00000007264	MATK	
126068	ENSG00000197044	ZNF441	
126070	ENSG00000171295	ZNF440	
55620	ENSG00000178078	STAP2	
470	-	ATHS	
5143	ENSG00000105650	PDE4C	
126075	ENSG00000183401	CCDC159	
729043	-	-	
10908	ENSG00000032444	PNPLA6	
728187	-	-	
90594	ENSG00000171291	ZNF439	
163059	ENSG00000197647	ZNF433	
729449	ENSG00000268785	RPL7P50	
125972	ENSG00000269058	CALR3	
692229	ENSG00000209645	SNORD105	
65095	ENSG00000129347	KRI1	
7311	ENSG00000221983	UBA52	
6597	ENSG00000127616	SMARCA4	
10347	ENSG00000064687	ABCA7	
729966	ENSG00000284797	LOC729966	
6794	ENSG00000118046	STK11	
339366	ENSG00000185761	ADAMTSL5	
113230	ENSG00000141854	MISP3	
126259	ENSG00000167664	TMIGD2	
284391	ENSG00000223547; ENSG00000286098	ZNF844	
374879	ENSG00000196110	ZNF699	
84261	ENSG00000132004	FBXW9	
83854	ENSG00000130812	ANGPTL6	
729433	-	-	
51477	ENSG00000105655	ISYNA1	
4946	ENSG00000104904	OAZ1	
353088	ENSG00000197013	ZNF429	
338333	-	PAPA3	
3727	ENSG00000130522	JUND	
79088	ENSG00000130818	ZNF426	
610	ENSG00000099822	HCN2	
126370	ENSG00000094661	OR1I1	
4218	ENSG00000167461	RAB8A	
497049	-	FLJ25758	
26993	ENSG00000011243	AKAP8L	
1820	ENSG00000116017	ARID3A	
56928	ENSG00000005206	SPPL2B	
4542	ENSG00000142347	MYO1F	
93436	ENSG00000105676	ARMC6	
57572	ENSG00000130158	DOCK6	
7409	ENSG00000141968	VAV1	
50975	-	TCO	
646666	ENSG00000268623	LOC646666	
9667	ENSG00000130254	SAFB2	
1777	ENSG00000105612	DNASE2	
83475	ENSG00000129932	DOHH	
57693	ENSG00000130803	ZNF317	
728831	-	-	
6915	ENSG00000006638	TBXA2R	
84330	ENSG00000133250	ZNF414	
80131	ENSG00000171017	LRRC8E	
79883	ENSG00000132000	PODNL1	
729098	-	-	
80700	ENSG00000167671	UBXN6	
646596	-	-	
23396	ENSG00000186111	PIP5K1C	
374875	ENSG00000167733	HSD11B1L	
2470	-	FRA19B	
126402	ENSG00000160994	CCDC105	
6511	ENSG00000105143	SLC1A6	
126006	ENSG00000174788	PCP2	
388499	-	LYPLA2P2	
342979	ENSG00000187867	PALM3	
23217	ENSG00000105278	ZFR2	
170463	ENSG00000130511	SSBP4	
5731	ENSG00000160951	PTGER1	
126037	ENSG00000228887	EEF1DP1	
126536	ENSG00000205396	LINC00661	
729991	ENSG00000254901	BORCS8	
79041	ENSG00000072954	TMEM38A	
6813	ENSG00000076944	STXBP2	
10045	ENSG00000125731	SH2D3A	
84971	ENSG00000130734	ATG4D	
79939	ENSG00000127526	SLC35E1	
729289	-	-	
10498	ENSG00000142453	CARM1	
8907	ENSG00000072958	AP1M1	
729077	-	-	
10053	ENSG00000129354	AP1M2	
650823	-	-	
646575	-	CYP4F10P	
729679	ENSG00000240418	RPS2P51	
55658	ENSG00000070423	RNF126	
116844	ENSG00000171236	LRG1	
115098	ENSG00000007080	CCDC124	
11018	ENSG00000099203	TMED1	
729274	ENSG00000234750	RPS2P53	
81794	ENSG00000142303	ADAMTS10	
84467	ENSG00000142449	FBN3	
401895	ENSG00000240846	RPS15P9	
55908	ENSG00000130173	ANGPTL8	
729279	ENSG00000213293	RPL28P5	
84266	ENSG00000125652	ALKBH7	
401898	-	ZNF833P	
26659	ENSG00000188269	OR7A5	
26526	ENSG00000130167	TSPAN16	
125963	ENSG00000170929	OR1M1	
60680	ENSG00000161082	CELF5	
403232	-	OR1M4P	
645621	-	-	
9524	ENSG00000099797	TECR	
3718	ENSG00000105639	JAK3	
9518	ENSG00000130513	GDF15	
399664	ENSG00000181588	MEX3D	
729061	-	-	
729267	-	-	
26661	-	OR7A8P	
7064	ENSG00000172009	THOP1	
1943	ENSG00000099617	EFNA2	
390886	ENSG00000226480	OR7H1P	
401903	ENSG00000267961	OR10B1P	
83546	ENSG00000132026	RTBDN	
85300	ENSG00000167654	ATCAY	
29911	ENSG00000095066	HOOK2	
23309	ENSG00000127511	SIN3B	
56961	ENSG00000105251	SHD	
9454	ENSG00000051128	HOMER3	
339390	ENSG00000182566	CLEC4G	
125950	ENSG00000161847	RAVER1	
26664	ENSG00000127530	OR7C1	
26658	ENSG00000127529	OR7C2	
84699	ENSG00000060566	CREB3L3	
126382	ENSG00000184162	NR2C2AP	
84292	ENSG00000123154	WDR83	
84705	ENSG00000130299	GTPBP3	
387576	-	MGR5	
390872	ENSG00000266971	OR4F8P	
10332	ENSG00000104938	CLEC4M	
29128	ENSG00000276043	UHRF1	
26647	-	OR7E25P	
51588	ENSG00000105229	PIAS4	
84106	ENSG00000133246	PRAM1	
84769	ENSG00000254858	MPV17L2	
115861	ENSG00000171773	NXNL1	
162998	ENSG00000188000	OR7D2	
125958	ENSG00000174667	OR7D4	
125988	ENSG00000174917	MICOS13	
5064	ENSG00000099864	PALM	
64748	ENSG00000105520	PLPPR2	
84823	ENSG00000176619	LMNB2	
450086	-	AD9	
126520	ENSG00000185988	PLK5	
729389	ENSG00000240616	RPS6P25	
2208	ENSG00000104921	FCER2	
388512	ENSG00000187912	CLEC17A	
11140	ENSG00000105401	CDC37	
400666	-	-	
374887	ENSG00000250067	YJEFN3	
116541	ENSG00000183617	MRPL54	
93145	ENSG00000105088	OLFM2	
730000	-	-	
8677	ENSG00000104915	STX10	
84757	-	-	
23149	ENSG00000130475	FCHO1	
100418883	-	LOC100418883	
390882	ENSG00000170923	OR7G2	
125962	ENSG00000161807	OR7G1	
79958	ENSG00000205744	DENND1C	
729359	ENSG00000167676	PLIN4	
401904	-	RPL23AP2	
5442	ENSG00000099821	POLRMT	
646457	ENSG00000188032	C19orf67	
10501	ENSG00000167680	SEMA6B	
57130	ENSG00000105726	ATP13A1	
6142	ENSG00000105640	RPL18A	
100131801	ENSG00000229833	PET100	
5233	ENSG00000213290	PGK1P2	
55552	ENSG00000197933	ZNF823	
255809	ENSG00000214212	C19orf38	
84954	ENSG00000008382	MPND	
54929	ENSG00000064545	TMEM161A	
55621	ENSG00000104907	TRMT1	
646712	-	-	
729807	-	-	
147791	-	-	
390883	ENSG00000170920	OR7G3	
166	ENSG00000104964	TLE5	
84337	ENSG00000130165	ELOF1	
2063	ENSG00000160113	NR2F6	
729128	-	-	
10382	ENSG00000104833	TUBB4A	
26668	-	OR7A3P	
6618	ENSG00000104976	SNAPC2	
3385	ENSG00000076662	ICAM3	
388503	ENSG00000167798	C3P1	
645432	ENSG00000205784	ARRDC5	
53615	ENSG00000071655	MBD3	
55850	ENSG00000053501	USE1	
27106	ENSG00000105643	ARRDC2	
3004	ENSG00000197540	GZMM	
729133	-	-	
25959	ENSG00000197256	KANK2	
170961	ENSG00000089847	ANKRD24	
828	ENSG00000105519	CAPS	
5864	ENSG00000105649	RAB3A	
9545	ENSG00000105514	RAB3D	
5657	ENSG00000196415; ENSG00000277804	PRTN3	
2528	ENSG00000156413	FUT6	
2527	ENSG00000130383	FUT5	
390894	-	OR7A2P	
646106	-	-	
404217	ENSG00000178531	CTXN1	
84941	ENSG00000196684	HSH2D	
57794	ENSG00000105705	SUGP1	
644979	-	-	
2525	ENSG00000171124	FUT3	
54815	ENSG00000167491	GATAD2A	
9546	ENSG00000011132	APBA3	
8943	ENSG00000065000	AP3D1	
4298	ENSG00000130382	MLLT1	
54862	ENSG00000132024	CC2D1A	
399844	-	LINC01002	
729210	-	-	
390895	-	OR7A1P	
89844	-	LOC89844	
646407	-	-	
66002	ENSG00000186204	CYP4F12	
126549	ENSG00000160117	ANKLE1	
90378	ENSG00000141858	SAMD1	
284382	ENSG00000181786	ACTL9	
256949	ENSG00000186994	KANK3	
646610	-	-	
729119	-	HMGB2P1	
26333	ENSG00000185385	OR7A17	
440511	-	-	
55337	ENSG00000130813	SHFL	
54831	ENSG00000039987	BEST2	
260402	-	IS1	
63869	-	PSORS6	
440514	-	CSP3	
390885	ENSG00000180926	OR7E18P	
126306	ENSG00000167476	JSRP1	
126410	ENSG00000171954	CYP4F22	
57192	ENSG00000090674	MCOLN1	
113178	ENSG00000227500	SCAMP4	
390892	ENSG00000127515	OR7A10	
85509	ENSG00000170948	MBD3L1	
400673	ENSG00000187650	VMAC	
125997	ENSG00000230522	MBD3L2	
1455	ENSG00000133275	CSNK1G2	
81099	ENSG00000176695	OR4F17	
8192	ENSG00000125656	CLPP	
10270	ENSG00000105127	AKAP8	
388514	-	CYP4F24P	
284383	ENSG00000181733	OR2Z1	
26651	-	OR7E19P	
51343	ENSG00000105325	FZR1	
126282	ENSG00000185361	TNFAIP8L1	
126326	ENSG00000179855	GIPC3	
26679	ENSG00000282137	OR4G3P	
9817	ENSG00000079999	KEAP1	
84939	ENSG00000160953	PWWP3A	
10755	ENSG00000123159	GIPC1	
26528	ENSG00000071626	DAZAP1	
90480	ENSG00000179271	GADD45GIP1	
26473	-	OR7E16P	
10226	ENSG00000105355	PLIN3	
93323	ENSG00000131351	HAUS8	
641702	ENSG00000282591	FAM138F	
199699	ENSG00000179284	DAND5	
8177	-	LPSA	
161406	ENSG00000240522	RPL7AP10	
664709	-	HNRNPA1P10	
256126	ENSG00000161860	SYCE2	
2234	-	FEB2	
79603	ENSG00000090661	CERS4	
5989	ENSG00000132005	RFX1	
78992	ENSG00000130733	YIPF2	
1153	ENSG00000099622	CIRBP	
326342	ENSG00000268758	ADGRE4P	
84658	ENSG00000131355	ADGRE3	
30817	ENSG00000127507	ADGRE2	
5990	ENSG00000087903	RFX2	
439	ENSG00000198356	GET3	
26681	-	OR4G1P	
